id,title,title_slug,difficulty,likes,dislikes,ratio
1679,Shortest Subarray to be Removed to Make Array Sorted,shortest-subarray-to-be-removed-to-make-array-sorted,medium,1268,45,28.177777777777777
1093,Recover a Tree From Preorder Traversal,recover-a-tree-from-preorder-traversal,hard,1268,36,35.22222222222222
916,Decoded String at Index,decoded-string-at-index,medium,1265,198,6.388888888888889
292,Nim Game,nim-game,easy,1262,2402,0.5253955037468776
1899,Count Items Matching a Rule,count-items-matching-a-rule,easy,1254,137,9.153284671532846
769,Largest Plus Sign,largest-plus-sign,medium,1254,205,6.117073170731707
412,Fizz Buzz,fizz-buzz,easy,1251,187,6.689839572192513
1206,Corporate Flight Bookings,corporate-flight-bookings,medium,1250,146,8.561643835616438
465,Optimal Account Balancing,optimal-account-balancing,hard,1248,119,10.487394957983193
1496,Lucky Numbers in a Matrix,lucky-numbers-in-a-matrix,easy,1244,71,17.52112676056338
1009,Pancake Sorting,pancake-sorting,medium,1239,1339,0.9253174010455564
1211,Iterator for Combination,iterator-for-combination,medium,1238,99,12.505050505050505
330,Patching Array,patching-array,hard,1229,121,10.15702479338843
1256,Rank Transform of an Array,rank-transform-of-an-array,easy,1226,62,19.774193548387096
161,One Edit Distance,one-edit-distance,medium,1226,169,7.254437869822485
600,Non-negative Integers without Consecutive Ones,non-negative-integers-without-consecutive-ones,hard,1225,118,10.38135593220339
1786,Count the Number of Consistent Strings,count-the-number-of-consistent-strings,easy,1220,51,23.92156862745098
1612,Avoid Flood in The City,avoid-flood-in-the-city,medium,1220,236,5.169491525423729
1297,Maximum Number of Balloons,maximum-number-of-balloons,easy,1220,76,16.05263157894737
1514,Minimum Value to Get Positive Step by Step Sum,minimum-value-to-get-positive-step-by-step-sum,easy,1219,255,4.780392156862745
545,Boundary of Binary Tree,boundary-of-binary-tree,medium,1216,1950,0.6235897435897436
467,Unique Substrings in Wraparound String,unique-substrings-in-wraparound-string,medium,1216,151,8.052980132450331
1434,Decrypt String from Alphabet to Integer Mapping,decrypt-string-from-alphabet-to-integer-mapping,easy,1215,84,14.464285714285714
1586,Longest Subarray of 1's After Deleting One Element,longest-subarray-of-1s-after-deleting-one-element,medium,1214,25,48.56
1878,Check if Array Is Sorted and Rotated,check-if-array-is-sorted-and-rotated,easy,1206,64,18.84375
980,Find the Shortest Superstring,find-the-shortest-superstring,hard,1202,133,9.037593984962406
638,Shopping Offers,shopping-offers,medium,1199,684,1.7529239766081872
1194,Path In Zigzag Labelled Binary Tree,path-in-zigzag-labelled-binary-tree,medium,1197,287,4.170731707317073
912,Random Pick with Weight,random-pick-with-weight,medium,1197,521,2.2975047984644914
1630,Count Odd Numbers in an Interval Range,count-odd-numbers-in-an-interval-range,easy,1196,82,14.585365853658537
272,Closest Binary Search Tree Value II,closest-binary-search-tree-value-ii,hard,1192,38,31.36842105263158
1112,Find Words That Can Be Formed by Characters,find-words-that-can-be-formed-by-characters,easy,1191,136,8.757352941176471
1737,Maximum Nesting Depth of the Parentheses,maximum-nesting-depth-of-the-parentheses,easy,1186,211,5.62085308056872
1047,Maximize Sum Of Array After K Negations,maximize-sum-of-array-after-k-negations,easy,1180,92,12.826086956521738
864,Image Overlap,image-overlap,medium,1178,423,2.784869976359338
856,Consecutive Numbers Sum,consecutive-numbers-sum,hard,1178,1320,0.8924242424242425
715,Range Module,range-module,hard,1176,93,12.64516129032258
676,Implement Magic Dictionary,implement-magic-dictionary,medium,1176,189,6.222222222222222
1554,Minimum Time to Collect All Apples in a Tree,minimum-time-to-collect-all-apples-in-a-tree,medium,1170,94,12.446808510638299
853,Most Profit Assigning Work,most-profit-assigning-work,medium,1170,115,10.173913043478262
2095,Minimum Number of Swaps to Make the String Balanced,minimum-number-of-swaps-to-make-the-string-balanced,medium,1168,42,27.80952380952381
1547,Destination City,destination-city,easy,1168,61,19.147540983606557
1305,Number of Visible People in a Queue,number-of-visible-people-in-a-queue,hard,1165,30,38.833333333333336
2001,Jump Game VII,jump-game-vii,medium,1164,67,17.37313432835821
1757,Minimum Jumps to Reach Home,minimum-jumps-to-reach-home,medium,1163,216,5.3842592592592595
938,Numbers At Most N Given Digit Set,numbers-at-most-n-given-digit-set,hard,1163,94,12.372340425531915
505,The Maze II,the-maze-ii,medium,1160,50,23.2
934,Bitwise ORs of Subarrays,bitwise-ors-of-subarrays,medium,1159,192,6.036458333333333
796,Reaching Points,reaching-points,hard,1157,188,6.154255319148936
1730,Special Array With X Elements Greater Than or Equal X,special-array-with-x-elements-greater-than-or-equal-x,easy,1154,179,6.446927374301676
1282,Number of Valid Words for Each Puzzle,number-of-valid-words-for-each-puzzle,hard,1154,77,14.987012987012987
1224,Minimum Falling Path Sum II,minimum-falling-path-sum-ii,hard,1154,76,15.18421052631579
1477,Product of the Last K Numbers,product-of-the-last-k-numbers,medium,1148,59,19.45762711864407
1435,XOR Queries of a Subarray,xor-queries-of-a-subarray,medium,1147,35,32.77142857142857
1219,Longest Well-Performing Interval,longest-well-performing-interval,medium,1144,98,11.673469387755102
1765,Merge In Between Linked Lists,merge-in-between-linked-lists,medium,1143,151,7.569536423841059
243,Shortest Word Distance,shortest-word-distance,easy,1143,99,11.545454545454545
500,Keyboard Row,keyboard-row,easy,1141,1006,1.1341948310139165
1349,Check If It Is a Straight Line,check-if-it-is-a-straight-line,easy,1140,169,6.745562130177515
1522,Stone Game III,stone-game-iii,hard,1139,26,43.80769230769231
1099,Path With Maximum Minimum Value,path-with-maximum-minimum-value,medium,1139,115,9.904347826086957
1604,Least Number of Unique Integers after K Removals,least-number-of-unique-integers-after-k-removals,medium,1135,99,11.464646464646465
1299,K-Concatenation Maximum Sum,k-concatenation-maximum-sum,medium,1135,93,12.204301075268818
357,Count Numbers with Unique Digits,count-numbers-with-unique-digits,medium,1135,1334,0.8508245877061469
1248,Binary Tree Coloring Game,binary-tree-coloring-game,medium,1127,195,5.779487179487179
1126,Minimum Cost to Connect Sticks,minimum-cost-to-connect-sticks,medium,1125,149,7.550335570469799
1766,Minimum Number of Removals to Make Mountain Array,minimum-number-of-removals-to-make-mountain-array,hard,1120,16,70.0
1962,Single-Threaded CPU,single-threaded-cpu,medium,1119,133,8.413533834586467
1488,Sort Integers by The Power Value,sort-integers-by-the-power-value,medium,1119,102,10.970588235294118
1694,Make Sum Divisible by P,make-sum-divisible-by-p,medium,1118,48,23.291666666666668
1633,Minimum Number of Increments on Subarrays to Form a Target Array,minimum-number-of-increments-on-subarrays-to-form-a-target-array,hard,1118,56,19.964285714285715
1711,Find Valid Matrix Given Row and Column Sums,find-valid-matrix-given-row-and-column-sums,medium,1115,31,35.96774193548387
575,Distribute Candies,distribute-candies,easy,1113,1222,0.9108019639934534
2210,Find Target Indices After Sorting Array,find-target-indices-after-sorting-array,easy,1111,51,21.784313725490197
2047,Find a Peak Element II,find-a-peak-element-ii,medium,1111,83,13.385542168674698
265,Paint House II,paint-house-ii,hard,1108,33,33.57575757575758
1790,Lowest Common Ancestor of a Binary Tree III,lowest-common-ancestor-of-a-binary-tree-iii,medium,1107,37,29.91891891891892
1400,Find Winner on a Tic Tac Toe Game,find-winner-on-a-tic-tac-toe-game,easy,1103,277,3.9819494584837547
388,Longest Absolute File Path,longest-absolute-file-path,medium,1103,2279,0.4839842035980693
878,Shifting Letters,shifting-letters,medium,1102,107,10.299065420560748
319,Bulb Switcher,bulb-switcher,medium,1101,1814,0.6069459757442117
401,Binary Watch,binary-watch,easy,1100,2050,0.5365853658536586
1553,Count Triplets That Can Form Two Arrays of Equal XOR,count-triplets-that-can-form-two-arrays-of-equal-xor,medium,1099,51,21.54901960784314
1833,Find the Highest Altitude,find-the-highest-altitude,easy,1096,94,11.659574468085106
1446,Angle Between Hands of a Clock,angle-between-hands-of-a-clock,medium,1096,221,4.959276018099548
885,Exam Room,exam-room,medium,1094,421,2.598574821852732
1802,Number of Students Unable to Eat Lunch,number-of-students-unable-to-eat-lunch,easy,1090,66,16.515151515151516
1993,Sum of All Subset XOR Totals,sum-of-all-subset-xor-totals,easy,1089,97,11.22680412371134
738,Monotone Increasing Digits,monotone-increasing-digits,medium,1088,92,11.826086956521738
1839,Decode XORed Array,decode-xored-array,easy,1080,171,6.315789473684211
1831,Ways to Split Array Into Three Subarrays,ways-to-split-array-into-three-subarrays,medium,1079,87,12.402298850574713
910,Nth Magical Number,nth-magical-number,hard,1079,144,7.493055555555555
726,Number of Atoms,number-of-atoms,hard,1078,267,4.037453183520599
693,Binary Number with Alternating Bits,binary-number-with-alternating-bits,easy,1077,104,10.35576923076923
364,Nested List Weight Sum II,nested-list-weight-sum-ii,medium,1074,380,2.8263157894736843
271,Encode and Decode Strings,encode-and-decode-strings,medium,1071,297,3.606060606060606
1674,Minimum Operations to Make Array Equal,minimum-operations-to-make-array-equal,medium,1068,153,6.980392156862745
920,Uncommon Words from Two Sentences,uncommon-words-from-two-sentences,easy,1067,149,7.1610738255033555
1001,N-Repeated Element in Size 2N Array,n-repeated-element-in-size-2n-array,easy,1061,311,3.4115755627009645
549,Binary Tree Longest Consecutive Sequence II,binary-tree-longest-consecutive-sequence-ii,medium,1060,85,12.470588235294118
390,Elimination Game,elimination-game,medium,1060,596,1.778523489932886
1120,Flower Planting With No Adjacent,flower-planting-with-no-adjacent,medium,1055,681,1.5491923641703378
398,Random Pick Index,random-pick-index,medium,1053,1160,0.9077586206896552
1107,Minimum Swaps to Group All 1's Together,minimum-swaps-to-group-all-1s-together,medium,1051,14,75.07142857142857
1797,Goal Parser Interpretation,goal-parser-interpretation,easy,1050,74,14.18918918918919
1396,Count Servers that Communicate,count-servers-that-communicate,medium,1050,76,13.81578947368421
1622,Max Value of Equation,max-value-of-equation,hard,1048,36,29.11111111111111
945,Snakes and Ladders,snakes-and-ladders,medium,1048,272,3.8529411764705883
1985,Maximum Subarray Min-Product,maximum-subarray-min-product,medium,1046,73,14.32876712328767
1783,Ways to Make a Fair Array,ways-to-make-a-fair-array,medium,1043,29,35.96551724137931
250,Count Univalue Subtrees,count-univalue-subtrees,medium,1043,363,2.8732782369146004
1558,Course Schedule IV,course-schedule-iv,medium,1042,53,19.660377358490567
1374,Leftmost Column with at Least a One,leftmost-column-with-at-least-a-one,medium,1040,120,8.666666666666666
396,Rotate Function,rotate-function,medium,1040,233,4.463519313304721
298,Binary Tree Longest Consecutive Sequence,binary-tree-longest-consecutive-sequence,medium,1039,230,4.517391304347826
867,New 21 Game,new-21-game,medium,1038,696,1.4913793103448276
1610,XOR Operation in an Array,xor-operation-in-an-array,easy,1037,305,3.4
675,Cut Off Trees for Golf Event,cut-off-trees-for-golf-event,hard,1034,613,1.6867862969004894
365,Water and Jug Problem,water-and-jug-problem,medium,1032,1275,0.8094117647058824
888,Mirror Reflection,mirror-reflection,medium,1029,2446,0.4206868356500409
2219,Maximum Number of Words Found in Sentences,maximum-number-of-words-found-in-sentences,easy,1026,31,33.096774193548384
1483,Rank Teams by Votes,rank-teams-by-votes,medium,1026,106,9.679245283018869
255,Verify Preorder Sequence in Binary Search Tree,verify-preorder-sequence-in-binary-search-tree,medium,1026,76,13.5
2031,Egg Drop With 2 Eggs and N Floors,egg-drop-with-2-eggs-and-n-floors,medium,1024,88,11.636363636363637
405,Convert a Number to Hexadecimal,convert-a-number-to-hexadecimal,easy,1024,183,5.595628415300546
850,Insert into a Sorted Circular Linked List,insert-into-a-sorted-circular-linked-list,medium,1023,674,1.5178041543026706
793,Swap Adjacent in LR String,swap-adjacent-in-lr-string,medium,1022,832,1.2283653846153846
1064,Smallest Integer Divisible by K,smallest-integer-divisible-by-k,medium,1021,831,1.2286401925391095
1584,Average Salary Excluding the Minimum and Maximum Salary,average-salary-excluding-the-minimum-and-maximum-salary,easy,1018,118,8.627118644067796
1051,Shortest Way to Form String,shortest-way-to-form-string,medium,1018,59,17.25423728813559
1369,Minimum Swaps to Make Strings Equal,minimum-swaps-to-make-strings-equal,medium,1017,222,4.581081081081081
582,Kill Process,kill-process,medium,1015,19,53.421052631578945
296,Best Meeting Point,best-meeting-point,hard,1009,85,11.870588235294118
2271,Rearrange Array Elements by Sign,rearrange-array-elements-by-sign,medium,1008,57,17.68421052631579
384,Shuffle an Array,shuffle-an-array,medium,1008,791,1.2743362831858407
869,Similar String Groups,similar-string-groups,hard,1007,179,5.625698324022347
397,Integer Replacement,integer-replacement,medium,1007,454,2.2180616740088106
2116,Count Number of Pairs With Absolute Difference K,count-number-of-pairs-with-absolute-difference-k,easy,1005,22,45.68181818181818
1713,Dot Product of Two Sparse Vectors,dot-product-of-two-sparse-vectors,medium,1005,136,7.389705882352941
254,Factor Combinations,factor-combinations,medium,1003,58,17.29310344827586
823,Split Array With Same Average,split-array-with-same-average,hard,1002,124,8.080645161290322
425,Word Squares,word-squares,hard,1002,66,15.181818181818182
1140,Distant Barcodes,distant-barcodes,medium,1001,41,24.414634146341463
1848,Sum of Unique Elements,sum-of-unique-elements,easy,1000,23,43.47826086956522
2015,Determine Whether Matrix Can Be Obtained By Rotation,determine-whether-matrix-can-be-obtained-by-rotation,easy,995,82,12.134146341463415
1748,Best Team With No Conflicts,best-team-with-no-conflicts,medium,994,31,32.064516129032256
2021,Remove All Occurrences of a Substring,remove-all-occurrences-of-a-substring,medium,992,43,23.069767441860463
1286,Constrained Subsequence Sum,constrained-subsequence-sum,hard,991,39,25.41025641025641
664,Strange Printer,strange-printer,hard,991,91,10.89010989010989
1550,Find the Kth Smallest Sum of a Matrix With Sorted Rows,find-the-kth-smallest-sum-of-a-matrix-with-sorted-rows,hard,990,14,70.71428571428571
1756,Minimum Deletions to Make String Balanced,minimum-deletions-to-make-string-balanced,medium,989,28,35.32142857142857
418,Sentence Screen Fitting,sentence-screen-fitting,medium,989,503,1.9662027833001987
280,Wiggle Sort,wiggle-sort,medium,987,84,11.75
1100,Connecting Cities With Minimum Cost,connecting-cities-with-minimum-cost,medium,986,56,17.607142857142858
862,Find And Replace in String,find-and-replace-in-string,medium,982,891,1.102132435465769
